Time;Voltage;error;
1.244e-07;0.021;0.0009715966241192896;
1.248e-07;0.020866666666666662;0.0009266426855410163;
1.252e-07;0.0206;0.0008294576541331084;
1.256e-07;0.020533333333333334;0.0007004760286167307;
1.26e-07;0.0204;0.000565685424949238;
1.264e-07;0.020333333333333335;0.0004676180777800047;
1.268e-07;0.020399999999999998;0.000565685424949238;
1.272e-07;0.020466666666666668;0.0005316640543300504;
1.276e-07;0.02053333333333333;0.0005465040408511784;
1.28e-07;0.02033333333333333;0.00039327683210007024;
1.284e-07;0.020200000000000003;0.00041952353926806075;
1.288e-07;0.020200000000000003;0.00021908902300206702;
1.292e-07;0.02;0.0003577708763999673;
1.296e-07;0.01993333333333333;0.0005887840577551904;
1.3e-07;0.019799999999999998;0.0006572670690062001;
1.304e-07;0.0198;0.0009715966241192897;
1.308e-07;0.019933333333333334;0.0007339391437078875;
1.312e-07;0.019933333333333334;0.0007339391437078875;
1.316e-07;0.0198;0.0005513619500836103;
1.32e-07;0.01966666666666667;0.0005316640543300506;
1.324e-07;0.01946666666666667;0.0005465040408511783;
1.328e-07;0.0194;0.0006572670690061994;
1.332e-07;0.01933333333333333;0.0006531972647421811;
1.336e-07;0.019266666666666665;0.000640832791503889;
1.34e-07;0.019266666666666665;0.0004676180777800047;
1.344e-07;0.019133333333333332;0.0003011090610836317;
1.348e-07;0.019066666666666666;0.00032659863237108957;
1.352e-07;0.01873333333333333;0.0003932768321000694;
1.356e-07;0.018666666666666665;0.000413118223595458;
1.36e-07;0.018533333333333332;0.000546504040851178;
1.364e-07;0.018533333333333332;0.000546504040851178;
1.368e-07;0.0186;0.0006066300355241231;
1.372e-07;0.01853333333333333;0.0007447594690010096;
1.376e-07;0.0186;0.0005513619500836084;
1.38e-07;0.018466666666666666;0.0005316640543300496;
1.384e-07;0.018333333333333333;0.0005887840577551895;
1.388e-07;0.018333333333333333;0.0005887840577551895;
1.392e-07;0.0182;0.0005513619500836088;
1.396e-07;0.0182;0.0005513619500836088;
1.4e-07;0.018066666666666665;0.0006408327915038892;
1.404e-07;0.017933333333333336;0.0007339391437078874;
1.408e-07;0.0178;0.0007483314773547886;
1.412e-07;0.017666666666666667;0.00077631608682718;
1.416e-07;0.0176;0.0007155417527999319;
1.42e-07;0.017666666666666667;0.00077631608682718;
1.424e-07;0.017533333333333335;0.0007339391437078864;
1.428e-07;0.017533333333333335;0.0007339391437078864;
1.432e-07;0.017533333333333335;0.0005887840577551898;
1.436e-07;0.01746666666666667;0.0006022181221672647;
1.44e-07;0.01733333333333333;0.0006022181221672651;
1.444e-07;0.017266666666666666;0.0007339391437078871;
1.448e-07;0.017133333333333334;0.0007339391437078871;
1.452e-07;0.017;0.0009033271832508973;
1.456e-07;0.01686666666666667;0.0009266426855410162;
1.46e-07;0.0166;0.0008294576541331095;
1.464e-07;0.0166;0.0010353743284435826;
1.468e-07;0.0166;0.0009380831519646853;
1.472e-07;0.0166;0.0008294576541331084;
1.476e-07;0.016666666666666666;0.0009352361555600094;
1.48e-07;0.016733333333333333;0.0008164965809277255;
1.484e-07;0.016666666666666666;0.0008262364471909151;
1.488e-07;0.016666666666666666;0.0006022181221672647;
1.492e-07;0.016466666666666668;0.0006408327915038889;
1.496e-07;0.016466666666666668;0.0006408327915038889;
1.5e-07;0.0164;0.00043817804600413275;
1.504e-07;0.01633333333333333;0.0003932768321000694;
1.508e-07;0.01633333333333333;0.0003932768321000694;
1.512e-07;0.016066666666666667;0.0005316640543300507;
1.516e-07;0.015933333333333334;0.0007763160868271805;
1.52e-07;0.015799999999999998;0.0008671793355471521;
1.524e-07;0.015666666666666666;0.0009933109617167558;
1.528e-07;0.015533333333333335;0.0008547904226573126;
1.532e-07;0.015400000000000002;0.0009033271832508975;
1.536e-07;0.015333333333333336;0.0008640987597877149;
1.54e-07;0.015399999999999999;0.0009380831519646863;
1.544e-07;0.015466666666666668;0.0009688481133111977;
1.548e-07;0.015533333333333331;0.0008164965809277261;
1.552e-07;0.015333333333333332;0.0007865536642001398;
1.556e-07;0.0152;0.0006693280212272603;
1.56e-07;0.0152;0.0005059644256269409;
1.564e-07;0.015066666666666667;0.0005465040408511787;
1.568e-07;0.015133333333333332;0.0004676180777800046;
1.572e-07;0.015;0.0005513619500836086;
1.576e-07;0.014933333333333335;0.0007004760286167306;
1.58e-07;0.014866666666666667;0.0009266426855410163;
1.584e-07;0.014866666666666669;0.0009266426855410163;
1.588e-07;0.015000000000000001;0.00097159662411929;
1.592e-07;0.014866666666666667;0.0009266426855410163;
1.596e-07;0.014733333333333334;0.0009266426855410163;
1.6e-07;0.014666666666666666;0.0007004760286167307;
1.604e-07;0.014600000000000002;0.0006572670690061996;
1.608e-07;0.014533333333333334;0.0006022181221672652;
1.612e-07;0.014466666666666668;0.0007763160868271807;
1.616e-07;0.014400000000000001;0.0007155417527999328;
1.62e-07;0.014266666666666669;0.0006531972647421812;
1.624e-07;0.014199999999999999;0.0006066300355241243;
1.628e-07;0.014199999999999999;0.0007042726744663605;
1.632e-07;0.014066666666666667;0.000776316086827181;
1.636e-07;0.013999999999999999;0.0008390470785361215;
1.64e-07;0.013933333333333334;0.0007339391437078876;
1.644e-07;0.013800000000000002;0.0007483314773547883;
1.648e-07;0.013866666666666666;0.0007004760286167305;
1.652e-07;0.013733333333333334;0.0006022181221672645;
1.656e-07;0.0138;0.0006572670690061994;
1.66e-07;0.013666666666666667;0.00058878405775519;
1.664e-07;0.013466666666666668;0.0004844240566555985;
1.668e-07;0.013466666666666668;0.0005465040408511782;
1.672e-07;0.013266666666666668;0.0004676180777800046;
1.676e-07;0.013400000000000002;0.0005513619500836087;
